;date_de_passage;nbre_pass_corona;nbre_pass_tot;nbre_hospit_corona;nbre_pass_corona_h;nbre_pass_corona_f;nbre_pass_tot_h;nbre_pass_tot_f;nbre_hospit_corona_h;nbre_hospit_corona_f;nbre_acte_corona;nbre_acte_tot;nbre_acte_corona_h;nbre_acte_corona_f;nbre_acte_tot_h;nbre_acte_tot_f;nbre_pass_corona_mean_week;nbre_pass_corona_mean_3;nbre_hospit_corona_mean_week;nbre_hospit_corona_mean_3;nbre_acte_corona_mean_week;nbre_acte_corona_mean_3
146;2020-07-19;158.0;10296.0;22.0;37.0;42.0;2787.0;2361.0;5.0;6.0;128.0;2772.0;32.0;32.0;580.0;824.0;127.71428571428571;134.66666666666666;22.857142857142858;20.666666666666668;143.14285714285714;114.0
147;2020-07-20;128.0;12448.0;16.0;32.0;32.0;3260.0;2963.0;5.0;3.0;118.0;2518.0;21.0;38.0;547.0;729.0;130.57142857142858;138.0;22.0;16.666666666666668;138.0;122.66666666666667
148;2020-07-21;158.0;11200.0;28.0;44.0;35.0;2996.0;2603.0;10.0;4.0;108.0;2286.0;25.0;29.0;475.0;683.0;138.0;148.0;24.571428571428573;22.0;122.57142857142857;118.0
149;2020-07-22;150.0;10884.0;34.0;37.0;38.0;2890.0;2552.0;9.0;8.0;93.0;2292.0;31.0;16.0;502.0;660.0;137.42857142857142;145.33333333333334;24.285714285714285;26.0;113.85714285714286;106.33333333333333
150;2020-07-23;132.0;11236.0;30.0;38.0;28.0;2978.0;2640.0;7.0;8.0;94.0;2218.0;25.0;22.0;484.0;644.0;138.85714285714286;146.66666666666666;24.285714285714285;30.666666666666668;107.85714285714286;98.33333333333333
151;2020-07-24;172.0;11394.0;26.0;45.0;41.0;2906.0;2786.0;9.0;4.0;117.0;2168.0;25.0;35.0;420.0;688.0;146.57142857142858;151.33333333333334;24.0;30.0;111.42857142857143;101.33333333333333
152;2020-07-25;146.0;10907.0;24.0;36.0;37.0;2974.0;2480.0;7.0;5.0;119.0;2702.0;21.0;40.0;570.0;804.0;149.14285714285714;150.0;25.714285714285715;26.666666666666668;111.0;110.0
153;2020-07-26;120.0;10220.0;32.0;35.0;25.0;2769.0;2339.0;12.0;4.0;137.0;2659.0;34.0;36.0;569.0;783.0;143.71428571428572;146.0;27.142857142857142;27.333333333333332;112.28571428571429;124.33333333333333
154;2020-07-27;166.0;12570.0;26.0;36.0;47.0;3387.0;2898.0;8.0;5.0;144.0;2429.0;33.0;41.0;515.0;724.0;149.14285714285714;144.0;28.571428571428573;27.333333333333332;116.0;133.33333333333334
155;2020-07-28;148.0;11307.0;22.0;43.0;31.0;2983.0;2671.0;7.0;4.0;116.0;2075.0;30.0;30.0;440.0;610.0;147.71428571428572;144.66666666666666;27.714285714285715;26.666666666666668;117.14285714285714;132.33333333333334
156;2020-07-29;154.0;11054.0;32.0;35.0;42.0;2997.0;2529.0;10.0;6.0;105.0;2237.0;25.0;28.0;497.0;636.0;148.28571428571428;156.0;27.428571428571427;26.666666666666668;118.85714285714286;121.66666666666667
157;2020-07-30;160.0;11032.0;40.0;44.0;36.0;2945.0;2568.0;13.0;7.0;82.0;2192.0;22.0;20.0;458.0;655.0;152.28571428571428;154.0;28.857142857142858;31.333333333333332;117.14285714285714;101.0
158;2020-07-31;154.0;11182.0;30.0;37.0;40.0;2975.0;2615.0;9.0;6.0;78.0;2024.0;21.0;19.0;437.0;593.0;149.71428571428572;156.0;29.428571428571427;34.0;111.57142857142857;88.33333333333333
159;2020-08-01;152.0;10772.0;28.0;45.0;31.0;2846.0;2539.0;11.0;3.0;114.0;2660.0;29.0;30.0;579.0;775.0;150.57142857142858;155.33333333333334;30.0;32.666666666666664;110.85714285714286;91.33333333333333
160;2020-08-02;112.0;10338.0;18.0;29.0;27.0;2749.0;2416.0;4.0;5.0;75.0;2540.0;14.0;23.0;564.0;723.0;149.42857142857142;139.33333333333334;28.0;25.333333333333332;102.0;89.0
161;2020-08-03;162.0;12322.0;24.0;45.0;36.0;3307.0;2854.0;5.0;7.0;119.0;2389.0;34.0;27.0;508.0;701.0;148.85714285714286;142.0;27.714285714285715;23.333333333333332;98.42857142857143;102.66666666666667
162;2020-08-04;140.0;10758.0;24.0;40.0;30.0;2785.0;2594.0;5.0;7.0;106.0;2264.0;29.0;25.0;467.0;681.0;147.71428571428572;138.0;28.0;22.0;97.0;100.0
163;2020-08-05;212.0;11210.0;38.0;54.0;52.0;3011.0;2593.0;11.0;8.0;82.0;2237.0;14.0;27.0;475.0;665.0;156.0;171.33333333333334;28.857142857142858;28.666666666666668;93.71428571428571;102.33333333333333
164;2020-08-06;222.0;11128.0;42.0;66.0;45.0;2965.0;2597.0;16.0;5.0;112.0;2124.0;19.0;37.0;436.0;642.0;164.85714285714286;191.33333333333334;29.142857142857142;34.666666666666664;98.0;100.0
165;2020-08-07;232.0;10880.0;38.0;68.0;48.0;2900.0;2537.0;15.0;4.0;59.0;2049.0;13.0;16.0;429.0;606.0;176.0;222.0;30.285714285714285;39.333333333333336;95.28571428571429;84.33333333333333
166;2020-08-08;176.0;10212.0;22.0;42.0;46.0;2622.0;2480.0;5.0;6.0;84.0;2300.0;18.0;25.0;492.0;681.0;179.42857142857142;210.0;29.428571428571427;34.0;91.0;85.0
167;2020-08-09;138.0;9514.0;28.0;41.0;28.0;2520.0;2233.0;6.0;8.0;84.0;2255.0;20.0;23.0;482.0;665.0;183.14285714285714;182.0;30.857142857142858;29.333333333333332;92.28571428571429;75.66666666666667
168;2020-08-10;242.0;12704.0;42.0;70.0;51.0;3324.0;3025.0;12.0;9.0;74.0;2358.0;23.0;15.0;507.0;688.0;194.57142857142858;185.33333333333334;33.42857142857143;30.666666666666668;85.85714285714286;80.66666666666667
169;2020-08-11;200.0;11000.0;56.0;49.0;51.0;2850.0;2649.0;16.0;12.0;76.0;1931.0;20.0;18.0;445.0;534.0;203.14285714285714;193.33333333333334;38.0;42.0;81.57142857142857;78.0
170;2020-08-12;160.0;11170.0;48.0;41.0;39.0;2851.0;2731.0;14.0;10.0;85.0;1954.0;22.0;21.0;397.0;591.0;195.71428571428572;200.66666666666666;39.42857142857143;48.666666666666664;82.0;78.33333333333333
171;2020-08-13;170.0;12298.0;34.0;48.0;37.0;3179.0;2968.0;15.0;2.0;79.0;2028.0;25.0;15.0;430.0;605.0;188.28571428571428;176.66666666666666;38.285714285714285;46.0;77.28571428571429;80.0
172;2020-08-14;226.0;12114.0;38.0;61.0;52.0;3105.0;2944.0;9.0;10.0;102.0;2043.0;24.0;28.0;428.0;612.0;187.42857142857142;185.33333333333334;38.285714285714285;40.0;83.42857142857143;88.66666666666667
173;2020-08-15;194.0;10993.0;86.0;54.0;43.0;2806.0;2691.0;22.0;21.0;115.0;2683.0;28.0;30.0;616.0;758.0;190.0;196.66666666666666;47.42857142857143;52.666666666666664;87.85714285714286;98.66666666666667
174;2020-08-16;198.0;10570.0;22.0;56.0;43.0;2709.0;2575.0;8.0;3.0;108.0;2443.0;26.0;29.0;542.0;706.0;198.57142857142858;206.0;46.57142857142857;48.666666666666664;91.28571428571429;108.33333333333333
175;2020-08-17;204.0;12822.0;36.0;49.0;53.0;3337.0;3073.0;8.0;10.0;130.0;2311.0;26.0;39.0;488.0;693.0;193.14285714285714;198.66666666666666;45.714285714285715;48.0;99.28571428571429;117.66666666666667
176;2020-08-18;176.0;11279.0;42.0;39.0;49.0;2878.0;2761.0;12.0;9.0;103.0;2180.0;31.0;21.0;504.0;611.0;189.71428571428572;192.66666666666666;43.714285714285715;33.333333333333336;103.14285714285714;113.66666666666667
177;2020-08-19;214.0;11452.0;42.0;53.0;54.0;3053.0;2673.0;14.0;7.0;103.0;2118.0;25.0;28.0;459.0;621.0;197.42857142857142;198.0;42.857142857142854;40.0;105.71428571428571;112.0
178;2020-08-20;242.0;11191.0;38.0;63.0;58.0;2887.0;2704.0;8.0;11.0;116.0;2329.0;26.0;32.0;480.0;700.0;207.71428571428572;210.66666666666666;43.42857142857143;40.666666666666664;111.0;107.33333333333333
179;2020-08-21;214.0;11334.0;36.0;47.0;60.0;2975.0;2686.0;8.0;10.0;106.0;2021.0;31.0;21.0;416.0;610.0;206.0;223.33333333333334;43.142857142857146;38.666666666666664;111.57142857142857;108.33333333333333
180;2020-08-22;176.0;10595.0;32.0;51.0;37.0;2756.0;2542.0;10.0;6.0;129.0;2698.0;32.0;32.0;598.0;771.0;203.42857142857142;210.66666666666666;35.42857142857143;35.333333333333336;113.57142857142857;117.0
181;2020-08-23;174.0;9956.0;28.0;46.0;41.0;2635.0;2343.0;10.0;4.0;132.0;2540.0;30.0;36.0;523.0;746.0;200.0;188.0;36.285714285714285;32.0;117.0;122.33333333333333
182;2020-08-24;186.0;12702.0;44.0;46.0;47.0;3405.0;2944.0;14.0;8.0;212.0;2430.0;45.0;62.0;544.0;678.0;197.42857142857142;178.66666666666666;37.42857142857143;34.666666666666664;128.71428571428572;157.66666666666666
183;2020-08-25;210.0;11176.0;30.0;58.0;47.0;2969.0;2617.0;9.0;6.0;197.0;2387.0;48.0;54.0;510.0;708.0;202.28571428571428;190.0;35.714285714285715;34.0;142.14285714285714;180.33333333333334
184;2020-08-26;264.0;11532.0;52.0;72.0;60.0;3012.0;2754.0;13.0;13.0;222.0;2294.0;52.0;58.0;474.0;690.0;209.42857142857142;220.0;37.142857142857146;42.0;159.14285714285714;210.33333333333334
185;2020-08-27;242.0;11401.0;40.0;59.0;62.0;2958.0;2738.0;14.0;6.0;105.0;2358.0;25.0;28.0;493.0;701.0;209.42857142857142;238.66666666666666;37.42857142857143;40.666666666666664;157.57142857142858;174.66666666666666
186;2020-08-28;248.0;11306.0;48.0;57.0;67.0;2942.0;2710.0;16.0;8.0;155.0;2220.0;33.0;46.0;463.0;659.0;214.28571428571428;251.33333333333334;39.142857142857146;46.666666666666664;164.57142857142858;160.66666666666666
187;2020-08-29;220.0;10657.0;38.0;46.0;64.0;2802.0;2526.0;9.0;10.0;193.0;2879.0;43.0;55.0;628.0;840.0;220.57142857142858;236.66666666666666;40.0;42.0;173.71428571428572;151.0
188;2020-08-30;238.0;10672.0;40.0;66.0;53.0;2877.0;2458.0;13.0;7.0;179.0;3096.0;46.0;45.0;667.0;911.0;229.71428571428572;235.33333333333334;41.714285714285715;42.0;180.42857142857142;175.66666666666666
189;2020-08-31;266.0;10912.0;32.0;72.0;61.0;2940.0;2515.0;11.0;5.0;166.0;2831.0;39.0;45.0;575.0;855.0;241.14285714285714;241.33333333333334;40.0;36.666666666666664;173.85714285714286;179.33333333333334
